Unnamed: 0,amount,amount_usd,coincode,n-transactions,pool_usd,price,transactionHash,transactionInstant,volume
0x73f67ae7f934ff15beabf55a28c2da1eeb9b56ec,84.44875495300451,81.3949904865449,NFT11 (NFT11),12,465.3481513227853,0.9211844801902772,0x1b02b012c6d5e6532b831c80008af07e10f1912b3cdc8e066985568a7f926447,2021-11-02 22:11:11,5959.798395313322
0x727b531038198e27a1a4d0fd83e1693c1da94892,20829.769407090545,5802.490704349989,Block Farm C... (BFC),654,8917.974916464245,0.083714286806057,0x333efb75e837eb736c3a3f01c555a84d03620eb5163ee9a4e1d6364d6b9520ac,2021-11-09 17:20:22,451095.0665145035
0x5909f6b85bafe0aa9b6226823e9d182d6193aab0,40000000.0,23.75261101406068,'Need2Feed' (Need2F...),1,362.74729325539664,5.938152753515169e-07,0x097e029df2f7968abaaee22f719619f6859b18ebfd5a434d300c8b80d4c73856,2021-11-02 18:24:21,182.09683227539065
0x708275bdc0d5ffdf686d000ea1743bed46c94d46,1000000.0,453.6328786018507,Smart Akita (SAK),1,1.3092127982857642,0.0004536328786018,0x91a5b240811e552cb8154b4cb892e8f5b40d5776b5737bcad1059dcdcd6c3331,2021-11-02 18:24:33,136.21586695313457
0xd01adc16ce42d678800b3fe67e1f053433d8e9f7,551531.0,2751.618741948624,SMG (SMG),66,69.14908283182886,0.0049890554510056,0xc51016219d008ac4936ecb8dba912d65ea5a5252045673df74681dba03187a44,2021-11-02 22:22:00,2.482093095779419
0x6ec5f7ce5aba2836c365f49e9ef8950ed83abc11,36540000.0,0.9710892972908888,Hezo Inu (HEZO),2,7.18061169539692,2.65760617758864e-08,0xe22fce48ddcc6f8186cd7708cc653e51510136e3407d92b0ac0c387f0345b7fb,2021-11-02 18:24:46,6397.702220410109
0xf6a8291c34b3cce997144e276f3c975b862d7873,3552.1379056956903,185.61257506113213,xMDX (xMDX),5,3308.676867730778,0.0519128380858896,0xd9fe120d82bce12ada524a1d8564e4a5b2d2d4ae934497b2c05fbd44ecd45e72,2021-11-02 21:56:07,320124.8447066545
0x0fc812b96de7e910878039121938f6d5471b73dc,241905.0666619817,129.6589170242222,Tarality (TARAL),2,2745.860173017211,0.0005404813447967,0xfffde1cf2afa458b8e17919793a5f05de1d4168f04df057a43808b07a635fbe6,2021-11-02 20:56:25,37952.55663756211
0x5493c36a1778051e2a79ce6c2e1a471f9812cd44,100.0,38.87758404016496,KillSwitch-P... (kREI),2,203.7192044363969,0.3887758404016495,0x9850743ddf1d5b1e89de686096f8397dc145fedc78eff126769ca18b1d568cbe,2021-11-02 18:34:07,6849.729189574719
0xf94d173395b1fe3a351557484dc551e38a83c60b,50429.989863563926,55.41461495127668,Pho Coin (PC),1,634.7303765980927,0.0010988424764946,0xef89d1052426228daa9a96ae89c67d126319695a7341249fd5ffef83f9b93483,2021-11-02 18:28:37,3885.279431283474
0x6fabfe7946b23da23ad51dc45167cc2cfd0ce70e,3613422.171032129,8.820644888879654,bscGAS (bscGAS),1,3329.882623444441,2.4410778678429783e-06,0xbc9bf64c01444c50889fac74ebfdc753d21500f628ec4809a641885164855c5e,2021-11-02 18:28:43,1805.0307479426267
0xb46a7c76a647fc049859a942af4fb433812df388,1896.2330000000009,334.00076830766545,WeChat$ (wechat),12,8.653980211635053,0.1761390969926509,0x3b891ac7d59d02b252d7cc3998b312b0a57b2120d4bf1393214529df0da9e043,2021-11-02 22:24:45,279.14508509635925
0x0b33542240d6fa323c796749f6d6869fdb7f13ca,1191138375.113004,1354.447187339485,Ethereum Met... (ETHM),31,3295.3051153522497,1.2270924115394476e-07,0x235a1214f2074015716cfb24ba8ac635f734dbd473a180c8913e616ea5c1fa00,2021-11-09 13:54:37,212540.60008044585
0x7f617ef23dc8558e92db6c174e52b29cd1250a2a,2583.741666666667,29.940666650718548,Crypto World... (CWIG),5,16.304721881865376,0.0059279041853223,0xc353474e7e6c242bf8a4e44741a30cdefa4f34b607695d9faa44ab291b7b1aac,2021-11-09 14:00:12,40.366183638572686
0x5bfe81fcb3708c8fc733bef60d313cafce1febeb,20755.6821936152,2856.443108928029,Goose Dollar (GUSD),2,2190.628457680725,0.1376222223043441,0x8ad37787177c7d15477653b0663b366e8f78af3e61583197548add10f03f7a7d,2021-11-02 18:34:34,162.30532217025757
0x888ae377072659b0de8b450491e3d166024f9b62,245132381865.0,49.78547564098767,Mech Master (MECH),3,4490.722422242675,2.0309628316835623e-10,0x9aecc7c850087253e248f125aa8c3af0661744d2ec5c0f0cf2a2c15ef61ca2df,2021-11-02 19:50:02,31.236669778823853
0xc8a87a02053dd61ff24179668e5a7d5ec72ff4d1,629831.7810802637,111.22375912954207,Binamon Gene... (BGPWR),33,9013.912426915933,1.3086589988133958e-05,0x1d4d442dd683af932089052c0ef6ddadf277e5981d7f2373091b4be375c1eaed,2021-11-09 14:10:34,19919.67701525608
0xccbf1c9e8b4f2cdf3bfba1098b8f56f97d219d53,89958.5245256924,1177.079569347105,ccCLO (ccCLO),7,1742.9111398149987,0.0122710552066564,0x38e50937abd8d8dce246ffbf76e63a8e8f01abea5ab6e144f4c52c7ed6e887d5,2021-11-02 22:11:56,11859.362754126909
