,coincode,transactionInstant,transactionHash,amount,n-transactions
0x2fb36d6e60b0e643d1499460216af41f7b815384,Pancake LPs (Cake-L...),2021-10-26 9:03:41,0x5625dc2adadd9eef57b28ed976fdd9ca85a8a6bfe510d4867f6998661f3b9bb3,0.238791003083175568,2
0x1a01faec8e52756c09a33c5b06d3b58727c0c0cc,hbg token (HBG),2021-10-26 15:43:19,0x42403ec58d61b97778061a38b71f57d10cad6ba22aca74f6a48649631986b212,174.82944410010023,5
0x803c3ec6c69fb3c075235c3f0ff1da7fb9cde3a1,TrusterEnerg... (TSEN),2021-10-26 9:03:56,0xe5e2754ced3e3883808b71ae8b2ac8723534e2143a4f810cc8d6af718f43e2ab,"1,383.106546942",1
0x9f3c31f32182564d8bd0c8d7e413e2368bbdc1cc,OVERLORD GAM... (OVL),2021-10-26 15:46:58,0x48635b353c6051909bbb28935807696cd40137cd7cf7b6cf9f455c2d65649481,"160309,258.642440138733250627950570570570",7
0x1ff2a2c2deadb17b6ba9949393d1406f4c61bfc9,VANCAT Egg T... (VCEGG),2021-10-26 9:03:59,0x9f4224c515a9626b2a05cf65aeabdea830ec6d0f61f75fbcbf176cec6af6c0ab,"2,269",2
0x5ccb7209dc58858a32785dfda7d11621e16202e5,Dungeon Hunt... (DGH),2021-10-26 15:30:55,0x057787c61c38cf53a2f6184d482bf939d04af8ecc69e8d9d1daf8bb230ebed73,"15,000500",3
0xbc9052142be8d86880e57eb8a2bc6b0af854805b,Snek DeFi (🐍SNEK),2021-10-26 9:04:02,0xde821d3404c3a5ea015e6acbfd22da6d7fccd6548715416a7e71a64cb2de2731,"419,995,100.057165999730003149",2
0x9fb5c62f0359f2d1d3817aa623554ac01b30477a,Demole.io (DMLG),2021-10-26 15:46:40,0x2d7a858bb80dd29f187dee2fef79e893d91325575ba63b53de0ebddc84bcecad,"167,422,377,331.00000645523649331212,405,030,791.000001009825087488",3
0xadccd9b784b1398d95c2e952df4c78dc62c7dad9,AUREO (AUR),2021-10-26 9:04:05,0x36ce4ebbb1cd2b8853f67fee1d6d2b424234e04b83efe7196f8bbff57d701ece,690.376676339263365673,1
0xea47de319433b04095f847fc1adbcacde90da2fc,T1mes (T1mes),2021-10-26 15:30:10,0x44d825bc5186869a5b97c7bd04208b5bd8dcb1e7ccdbf9ad6e85e2f5c6f0a2c4,"236,147,028,257.553888132979,560,379,600",2
0x45c13620b55c35a5f539d26e88247011eb10fdbd,Hurricane To... (HCT),2021-10-26 9:04:05,0x6f6d54b36f32e6aa8f725d740b6d92ee4762a97baf9e3c908fdc579996fda794,274.539249719196793963,1
0x63d2756537ab0b10c1a3578b0755417e5f608536,GIBXBar Toke... (FBAR),2021-10-26 15:44:28,0x986977ba9b5c885d05126e1a7f2fb87b0dda0189c7c359d1852984cae2731e4d,222.820605632611677452406.918382661587732817406.918382661587732817627.559282823998631199627.559282823998631199627.559282823998631199,7
0x0ae72b0eff26c7232f74c48d3201018e52485b89,Tesla (TESLA),2021-10-26 9:04:11,0xeb31b81d9460d27adfc1ff0adc678af95a40e4c95c19bb406182e9f0b8417655,"314,268.28681163",1
0x014608e87af97a054c9a49f81e1473076d51d9a3,Pancake LPs (Cake-L...),2021-10-26 9:04:11,0x8a4408379e94a63027137f79412d2d43ba6416c38d0954d2abf4ddfec6a7c38b,0.001084308002635346,1
0x4a2940263acfd179dbc1c6b69a3392671accaf5b,ShibaWallet (SHWA),2021-10-26 15:39:13,0x47ff051462cc87775441fadff19071e6b1012c3d16016c6dcb37790c5a0cce62,"15,271.73797560171004155955,635.90374928812073204455,635.90374928812073204455,777.81942351581143759269,972.278089254569619653",5
0x448bc4e2d0d1fb9606f2f21644d67e4d92d0d023,Pancake LPs (Cake-L...),2021-10-26 9:04:17,0xe8e52e2427d0c77663e93434c46c64148f320e42c301c7752b8ba0e9485c2114,"4,000",1
0x6309d503d4d1eb4532d00395816767f7b6104ad8,Hero Key(her... (Hero K...),2021-10-26 9:04:17,0x8d9b8d73a8560f149a18e8321517e844bfa73fd02cc0082b6f4fc00d844ba3bf,3,1
0x5f31233683c125fc254f1ac856d63b812fdf9a3f,PERRA (PERRA),2021-10-26 9:04:20,0x52a40035603c7f91cc44afd97373a87e2c2c0107649f17eee2412754304c634e,"1,921.174591866544609632",1
0xaf261017d136eb20d5f82a3806fbcaa1782a0a33,Sexual Favor... (SEXUAL),2021-10-26 9:04:23,0x25be1d3cda72ae203f4ae34abfae05a38bcf0cb7aa56503c0f44819690485d01,"694,825,705,931.797326595",1
0x97bb524346ef85a207835734acc5250cc8979cd4,GooseFX (GOFX),2021-10-26 15:46:16,0x4bcda1feaa7124df74759d2743aa3bec9f355c08338acd56b6b3436f3fbdd607,"106,644,871,588.000000146027839488155,586,535,058.999999180358811648155,586,535,058.999999180358811648155,586,535,058.999999180358811648155,586,535,058.999999180358811648155,586,535,058.999999180358811648155,586,535,058.999999180358811648155,586,535,058.999999180358811648155,586,535,058.999999180358811648155,586,535,058.999999180358811648155,586,535,058.999999180358811648155,586,535,058.999999180358811648155,586,535,058.999999180358811648155,586,535,058.999999180358811648155,586,535,058.99999918035881164833,335,560,879.999998668614664192193,484,376,160.99999913005285376193,484,376,160.99999913005285376",18
0xc1329950f3c1899d5eb2af37a9101d32b6e8fd7a,LimeOdysseyM... (LOM),2021-10-26 15:47:28,0xf85c34fedba52a11b34ae27710311f90050e77be684007914b6a93df205eb076,"80.5415860735009671177,921.74212528473691866223.141331208572155984.36595744680851063825.99613152804642166447.59647319148936170247.596473191489361702377.557384725560265759150.54372765957446808545.95744680851063829745.95744680851063829735.51257253384912959339.793909787234042554156.30174081237911025255.82205029013539651855.8220502901353965182.419729206963249516",22
0xe9a41aaca6c07743449200d18cd5bf9627b14903,ApeSwapFinan... (APE-LP),2021-10-26 9:04:26,0x4e6487951870f64fd3b18dae61335f23191a43d2ca12329bf1f99df6e6502894,3.956569642722420338,2
0xd1999f641ce3adcd919e364b451ec6f942e92187,WonderHero (WND),2021-10-26 9:04:29,0x5dc897e18fb318df83d523cf581952f797485672fb882b3ca83721fe36cb03a5,"28,981,292,460.999999477312913408",2
0xae7db8558a37353beab610710236ed886cd50442,Pancake LPs (Cake-L...),2021-10-26 9:12:23,0x5aafc017435566ff9b18bf0963df387b8ef7f33d0fc5e6a3b274051f3c224e08,475.843318070952933998,3
0xed44623b06616bccec876617c124f5461bd5f79b,BFK WARZONE (BFK),2021-10-26 15:47:10,0x8bb81c7195004cbe4d22aff1484cbbe725aeeebbd00649fbf26a2ce4c3cfb5fa,"20,250.295399,001.661242591399,001.661242591",4
0x442b656f5a5c3dd09790951810c5a15ea5295b51,Tu7.org (Tu7.or...),2021-10-26 15:24:38,0x777c7adce92e76a116672f67230bfdbfc224420387f946ebc1e3a4d78c995321,"7,127,8507,127,850",4
0xc13c0de461e2db00e9269cbec42a54960a4f7330,MULTiVERES (MTS),2021-10-26 15:41:31,0xe3eb005394b87bf0fb7c8f00da6bc5f524b2f399d9ab79a23b9a437a36415b8f,2.044.3600000000000005,2
0x6b7ccd19b78f57efaa89e6291b8834831c2f539f,DAOS (DAOS),2021-10-26 9:04:44,0xf5f1a069456f26c7c4103880437ce003fb8b8654707a2a4ee294d70a62239139,39.2834,2
0x46dbb387f88468b24a9a5043a190dbf7e0966a6c,Ultraman (Ultram...),2021-10-26 9:04:47,0x1be0c03b071b3bee1f6396a8b25c8036d327bfa3ae1049991e04255285a60754,"2,971,046,684,259.341924502",2
0x486973cfcdcca0360831e95d42cdaa7a97513a11,Telegram Tok... (TELE),2021-10-26 15:27:26,0x08c51522c07007eab64d98628c86b10b790b669e53e6fdb561e11e9fdbdc2a69,"300,000,000300,000,000300,000,000300,000,000",5
0xa578cf12d26dca202870e25a4ce59297d8d20738,Pancake LPs (Cake-L...),2021-10-26 9:04:47,0x75fce76f16ab6684f1f09e04fcdc4f157d2ca382f9009285338fe242183aa006,1.226670661728741374,2
0xa9ecf878d73265b9773cd298ec3afe40c9d13fe8,BabyLoserCoi... (BabyLo...),2021-10-26 9:04:56,0x8caab56868775e34dcbdfb37cc4359e2bdb4199da1858d3265e7d72c379b3652,"3,407,467,967.603052875694027691",4
0x534cd786c2907abb600fec375d4b513700e592d3,ForTube DOT (fDOT),2021-10-26 9:04:56,0xa55afd9deb4e963e8e5b9f87e085b0f050ac84c65c638da807d602ec43dbd5a4,"1,801.135816256565721514",4
0xdfd85305a752d70a07a995fa724ac4ff787ebef2,Xenon Pay (X2P),2021-10-26 9:04:59,0xf803cc960f134a067e30affea8e03cfe8fac635357dbb813c83e08d6b430d11c,977.447872856,2
0x690c699493046b77e92b45cf9051938a5db2ce83,MCDEX Share ... (STK),2021-10-26 9:05:05,0x85f70c3db975f4aa6e2ce934dd20238304ea270165803619aad56ecf26c43ea0,"98,341.345483162171082866",1
0x8239261458d22bd909c7796257f3ecc001753293,SHIBADOG (SHIBAD...),2021-10-26 15:27:14,0x15e17e009b2855a4c9985813248b542f40fdb384d4c54b8f9463032c32c4e845,"5,000,0005,000,000",2
0xef0b7e778253ed9154967e0648ed4014e869fc4e,Butter LPs (Butter...),2021-10-26 15:55:55,0xe15ff0ca0cf7dcb048f3fa8da03b342bf2a789d445541232856272db5caab951,"440.7123870421074592537.7119549215081055741,492.7091723116324190011,492.7091723116324190011,492.709172311632419001",6
0xb2634922b4b5f7b2fadbbe187247d9171b55ec75,Polka Financ... (POLFIN),2021-10-26 9:06:14,0x542a507288601de2a82b0b1c1a2e6d79385e31a7221cbdbfcc8976ea4205dee2,"3,543.07431063",3
0x5e8f91275741625f19bbf8c50010403cbb804f77,Butter LPs (Butter...),2021-10-26 19:12:28,0xb1ddfe7ccbb5af7081bf32d043f303b3c1b50b308c90b97aa8a973458ac5034e,3.94693999263955752210.09654097691760695410.09654097691760695410.09654097691760695410.096540976917606954,8
0x8351b7b2c3ea98de0f516cf93de678999386b4b8,Pancake LPs (Cake-L...),2021-10-26 9:05:20,0x34ad6e73be79fc00e2297ee41f16641bf4634af235b0a3fa04335712ae2da240,0.000114840685147279,2
0xddff2cc46ca7ce3b26a742256652a78ce4f94640,BABYTKO_Divi... (BABYTK...),2021-10-26 9:05:26,0xf2e644164031a1e0eb2b62e58ede3361b9128a9ef548c0a91ea3711c4f0b14c6,"43,869,070.583085675171560804",14
0x67efde48f3d64d9fc5493258a75b43ce3e3f5425,PulseMoon (PulseM...),2021-10-26 15:56:40,0x1ce8e91d9fb48d8e523de02f7d0ea023652f480b2fd99d51f3c7185fa549580a,"603,616.351664446126,123.247845753487,757.350587793487,757.350587793243,178.566486263243,178.566486263766,300766,300",22
0x7e7e1421a66fcf66e145d1ef204a517eb217b1a0,Fins LPs (FINS-L...),2021-10-26 9:05:44,0xf2bba6fd8deabd5fb4cb85e5a80486209f5a200016b6820e22d969402209bfd0,7,1
0xbd4a49e1a0bd8d17faa881d057b48bc18b983e51,DogeBull (DOGEBU...),2021-10-26 15:37:10,0x71d33deb5cc2d70322f5bceea3b752b243b17614c3bf67b4fc0741261eebb5c6,"349,202.748677620741479599171,869.999999999994652263",3
0x90316ddde4e2cc292f11c85e427cb94343ec1508,BidenOneTril... (B1TC),2021-10-26 15:55:55,0x5367d1cf727707316229acdc80e299b8709f259eb68376ebdac8a1054cf9f3fb,"3,450,000,00023,745,041.91983499423,745,041.91983499423,745,041.919834994",7
0xec3d04c82af8c4b97ecd058d543c2c0673ca72dc,BABY DOGE MO... (BABYDO...),2021-10-26 15:24:17,0xafcd717b8a82b96158b40672f00f0e9a030213f953be04cccd40b5c702edec47,"421,019,766,542.43574703255,056,061,116.44765124",2
0xbc1b4a60ea8f6169d07fa66e74d4ff5ccb87c260,ETPlanToken (ELS),2021-10-26 15:47:04,0xaaa655c632b2f20d000c89a37b7a4b91ec05d54059fc3dd92ed342a92227b827,46433.0472433.0472,4
0x4b64a839f0b8b684ff83b3ee3670b3c2300838f6,Eutaria (EUT),2021-10-26 19:12:31,0x25c7cc67c12c2150b3ceda35e1cd10feb93a3d024a4f1e5e0d31acedc2714108,"10.2058363460377892277205.6032188645868258055.603218864586825805144,921.601724727416871629264.60707254134440512611.057968677096819155",11
0xe4ffb2acc88478674669509c725201e58fd408a1,Mortal Komba... (MKS),2021-10-26 9:06:26,0xa403f08428aaa0e619d6b239acb5134710baff6020377054794e9349635df11d,10,2
0xf483af09917ba63f1e274056978036d266eb56e6,BULL COIN (BULL),2021-10-26 19:14:58,0x685e31aea60b1fefbc93a9cee4f8adff536bbae7937ec462dc46c6fd74105583,"4,800,000,0002,022,901,914.043499250720265799",2
0x65badf7453ec90ffbc77c82131ca0b83ca5c5184,Fairlaunchpa... (FLT),2021-10-26 9:06:29,0x37ae10e261c1acbfec29e9a24cedc843722fb5d651013a37b4c373f74eab7e88,"112,000,000",1
0x50f64b7e7ba11169c908eae3f1fec581db3b844f,Mod Token (MOD),2021-10-26 9:06:29,0x551c42e85f9af62a7036b2d2ba61006d997083e5b4ee8c58b992822c15b9b365,24.420290595525085629,1
0x297817ce1a8de777e7ddbed86c3b7f9dc9349f2c,Duel Network (DUEL),2021-10-26 9:06:32,0xb00468991f46260b4a572fb5a7c7192acb12759d6e4763d8e3ecf8b1fb220f9b,314.221116898096809824,2
0xc3026587a37c9dd862e8711d1b266e67c1320125,FLOKI RISES (FLOKIR...),2021-10-26 9:06:32,0x47f6a610dca26a7cea421a576685c9680209b93a1de923843c822cab5b31297d,"4,381,987.840015953",2
0xd89ca4c9230e904e1f369c84d3e80a038de92319,Uber Token (uber),2021-10-26 9:06:32,0x324b73763361789349b56db51f1677035b509144ffdde33d70b0022e75754817,"5,000",2
0xe3ffb03a5f9b62f8aa0e128dfd55a03860c189f5,BuniSwap (BUNI),2021-10-26 9:06:35,0x1f1e8bcbf8059019f48cd4e867db35f1b43961e4fb1d67542c2c1e01a52f6fae,12,2
0xbc3b2826b3968a877c82d274a0389c16fbbcc742,ChocoFall To... (CHOCO),2021-10-26 9:07:47,0xcb61944505f9f9230e23ecf5f5de0303c40d4f31fe79fff4383c12bf8d650e20,33.279736042275222151,4
0x73f67ae7f934ff15beabf55a28c2da1eeb9b56ec,NFT11 (NFT11),2021-10-26 15:52:04,0xf018fd5499e3943ed90996a5f43ccd93d623adfcd772364fb4f11732f0b8b068,3.1279303042793636152020.146047097196552442,4
0x895c378f63389d6573ee53ebb59b31883df35795,FEG PRO (FGP),2021-10-26 19:22:54,0x0b247460a7a52b439ccb0ec8c53c01b8d180ed2c3961230aa819de9461089355,"20,000,000,00014,000,000,00020,000,000,00020,000,000,000",5
0x193b8230f594f63da50876eaf362177d1dca4a45,yefi (YEFI),2021-10-26 9:06:38,0x890dd72336acb4d83a3103ca22158b52727032a2ea6beb6f85f6b1d915b2628f,17.16924,2
0x587c16b84c64751760f6e3e7e32f896634704352,WhaleFall (WHALE),2021-10-26 15:28:44,0x8a3d7cb79d8bd24c728a6bd165c83f4fe68cd4e6c3d7678b589714440adb84c1,"9,000,000,000853,335,245.985963713853,335,245.985963713853,335,245.985963713853,335,245.985963713853,335,245.985963713853,335,245.985963713",9
0x67de0fc6dd03ac8bd0063fab1b5ff26660fa6d9b,OrionPool V2 (UNI-V2),2021-10-26 9:07:47,0x38c616ed77e78adb76199f967602ffb6bb5652777e1c2b6cde50be79fd6086db,396.951317422194210336,5
0x861859cc8d3c650b07373ed699d5bd8f5e80eb07,Pancake LPs (Cake-L...),2021-10-26 15:49:19,0x950471d64ac8d8aa35b28bef87abfb55d65ebf840912f9326fb691d0377620f3,0.00692700785969311213.4370013009713905092.5451425678071999560.010396661844978104,4
0x9d43265cf933417a13a3ff20324d9b2ed4af3fcd,Flokivengers (Flokiv...),2021-10-26 9:07:11,0x154566d977637bd52a2eac1104cdb1857e33cf92e0cdab7a87ff69913d3373aa,"900,000,000,000",2
0x182d9ba52e2780d0438e4623d9f74a8067a0655c,FinCypher (FCH),2021-10-26 9:07:14,0xffbf676df3689d36bc12b85e7d4b3f69c4256af4c179a026bc574fd369999a21,"18,954.159587158248553894",3
0x82d6e409438e9c2eaed8ceec4bd95918cbd17c87,FOMO BABY (FOMOBA...),2021-10-26 9:07:14,0xf48429118eecb2e2731ba5da3ee56b8940a4baf053b2330d66a5ec1c133348e5,"151,702.25414885",3
0x7f31f086a203c0c7538034827482674b5b4099e4,MAGICDOGE (MAGICD...),2021-10-26 9:07:17,0xee331b4750adf605bcb38da073c2f4e2c03a67180a40121cc8e6dce02d1803b4,"52,861,968.251963446092310305",1
0x8685bd3004a726045077201af067671b1b36c780,Hiroshi (HIRO),2021-10-26 9:07:17,0x478d3ba7e9f410729d46afd439e0ad2c54a6b5181f5b28bef91dfc5c67e5a822,29.9442541401,1
0x0d0ae1be7f9638d91a37524fd0261e6bae88d00e,PowerAda_Div... (PowerA...),2021-10-26 9:07:17,0x91a470fc0ae04dbb4ff3549575f9c0a893a0c0d17f05879b3e2d5f14a3926007,"1,634,648.766660551380855221",1
0x9fc3e57297069c0d5f87ced2edebb4c7c9a1561b,1inch Liquid... (1LP-ET...),2021-10-26 9:07:20,0xcd7fba4b156032e7ae2ec46a37e620c4478acc1a271485ef84a1055e7cc1dd4c,0.003990629615678421,3
0x74b1f3897b4b42c58b7be0395b1e6e7286d9f954,FatBoy (FAT),2021-10-26 9:07:20,0x7be13104642feaba628b30722f68db9f9a03b6161c316932d5da247efbaa49a2,"1,000",3
0xf606bd19b1e61574ed625d9ea96c841d4e247a32,Guardian (GUARD),2021-10-26 19:12:31,0x571d6fac4d66a6053a0129baf141b54d375d597cb294859db3b967597fc23373,"2.3650607009202409138.998258463456122356165.04794688214798094165.04794688214798094165.04794688214798094165.04794688214798094165.04794688214798094165.047946882147980941,357.071832567779219994415.6109177853704682041,051.47625063535600057273.84576241745670255373.845762417456702553899.5668890945968768421,046.013800226081358457",15
0x201ec81532fca95fbb45204d6764d1a9eed08856,Nexus Token ($NEXUS),2021-10-26 15:53:31,0x5e0e4a092d5d3a552f5ccfd4116ed51a846b5cfbe3c1f22b0bc8b3f0fc39da16,"4.3954051,885.04120778603093411122.13813690696833304922.1381369069683330491.1651651003667543711.1651651003667543711.1651651003667543714.6807883550529807274.6807883550529807278,000.439453910228129927480.56587629180870884550,989.27835640231848440215,205.75752895999999999915,205.75752895999999999915,205.757528959999999999",20
0xf0271b0ba4cbd4c95088c617eb506d00c8f18ac6,DogeFloki (DOKI),2021-10-26 9:07:23,0x0beb7e4a46586c2d4ab331067afc41bc44f68c5968de9abdb2816c2ebf6337ce,"42,140,000,000",1
0x0503feaa5854e55e5607e40371e2a1b0d1b9df7f,Atlantis BUS... (aBUSD),2021-10-26 9:07:23,0x5ac741be14989575a3fc02749927b946003975f6f3cde905d8adeb98f8e47ee3,"5,585.84182508",1
0xcaa662ad41a662b81be2aea5d59ec0697628665f,Pancake LPs (Cake-L...),2021-10-26 15:41:58,0x0d55c1e66a03f3dc3b335b80afe00abb55ebc03464fe3a29896b7d5353d2566e,5.2307023985955611593.4109700126458066833.4109700126458066833.4109700126458066833.4109700126458066833.4109700126458066833.4109700126458066833.4109700126458066833.4109700126458066833.4109700126458066833.4109700126458066833.4109700126458066833.4109700126458066833.4109700126458066833.4109700126458066833.4109700126458066833.410970012645806683,17
0xa7fafb32c6997e54d438bb9a7c02ca479975da6f,Sprinkle Tok... (Sprink...),2021-10-26 9:07:35,0x2136065e32598bdb4de77039b42e592d3014d3ae11553cbf8edf746f654fab36,"41,478,222.96563427",1
0x088bebef4e371757509e64d3508b6da6f376e2ac,DrakeBall To... (DBall),2021-10-26 9:07:35,0xe5fe8a2c1d73ed0a8bc00a3ef642192de5d187a0c7124d2e82783f14a475e2eb,0.57,1
0xc89c4cc8e136825d4284d6b403ff4fb4f2f7c1da,BabyGateway (Gatewa...),2021-10-26 9:07:44,0xd26bf1250f183e726819d929c56e8e66fbac529eb04e45722efd3f678cff959d,239.877806711,2
0x5552d17c763e7b15a11184b4df93764e38459cc3,eros endless (EEL),2021-10-26 15:38:31,0x7324215d3d2308c86d2973b0395e9479c4c9369d93c1fb9c05f3162d42d4f2fa,262.418065131313131313131313131313131331.90327431.903274,18
0x9f2023116b8562d352e1e01d8f06e31f07b01905,DSG LP Token (DsgLP),2021-10-26 15:33:46,0x282865dc4d8521ce330f9b469aee89eb2adf4ce5e73f1934409022ea668b813c,26.5392384886317311834.7839563172094955,3
0x50919b5b0a2a0255b857b5f3d0f8e325da621888,(),2021-10-26 9:07:50,0x89b816c9c37b8657c3d93cf7ccbb674d74e81d255df892ffe41a11b8bbaffb6e,"1,000,000,000,000,000,000,000,000,...",1
0x366d71ab095735b7dae83ce2b82d5262ef655f10,AnyPad (APAD),2021-10-26 9:10:26,0x68cddd2dd3cb54adfcb999651d1417dc690be720ed21b346a5a85b1b4fcb1342,"6,441.555489093455459219",2
0x3d81473920de7f4eef8ec71e0121baea7fc5b6ca,Pagan Gods F... (FUR),2021-10-26 15:44:04,0x0bface2fde47903bea29758fcc967e8b563483694d624cb18174c490ce6e2c81,"47,00030,063.451643247454,645.395151487138,90038,90038,90038,90038,90038,900",9
0xf9562f1a6cc1ca096de163f6293eb3f07241b82c,CaptainHODL (CAPHOD...),2021-10-26 9:07:50,0xe9c0784a991e7d436d687d01462db2b61bafc59841b7229d7e6128ba2bcb2ac4,"71,000,593.7554",1
0x032574b64bf6fa42951f836cc8c5099d1c5747d3,KillSwitch-P... (kMATIC),2021-10-26 9:07:53,0x5d7527be031027b0af307ec2160aed3a80e63003e08da41821444d720ae977fb,101.699003615891937062,1
0x1cd11ea1586865449e110303b5882353d14c1bd2,XNX (XNX),2021-10-26 9:07:59,0xffc57d3eec71aae56d46d2b02b5312397b71a148914796e819c3ad0354f2614e,600,1
0xeb9902a19fa1286c8832bf44e9b18e89f682f614,Staked FEED (sFEED),2021-10-26 15:50:13,0x3c7c158af7064eeceaafdeb1b42da2480e2c5d1b625145ec1399f603cb3c6cf4,81.513941571744097605331.66182481254885251,2
0x00c27560cec51199aecb0a5d0ea459d72f0be826,SolRazr (SOLR),2021-10-26 9:08:08,0x36ea3a75acb5cedbba0ea2d5fd9b489575ec032ed297791109bfd8587067f3d9,"64,916,072,677.999998960553426944",2
0x17ebab1cb4765eb394257c1bd614d5876361ba01,SpaceFI (SFI),2021-10-26 9:08:08,0x8881ecc922bf82634c671b74926e2557a3062f9a357670de834d884ee068e084,"141,000",2
0xd411121c948cff739857513e1adf25ed448623f8,Moo Belt BTC (mooBel...),2021-10-26 9:08:11,0x62bfc3fd0488b71f9c3702a21ee8acd667f947d8e21687f3ec4fa847dbb9ebeb,0.161382440103114804,1
0xe45575869bfbd425d69e56a1715755d20bc69dfe,Shiboki (Shibok...),2021-10-26 19:12:34,0x4e6f91154f271e1ec020bd95ae2ca1730ab261066c5ce559f086a9a7c1133f8c,"3,356,041.19004189631396690719,109,516.84430091982563216318,847,705.3272256892946145362,562,348.3689695489830489812,562,348.3689695489830489812,562,348.368969548983048981108,348,012.04163200066823022156,259,452.923042972391235944743,510.9406870636355569454,213,228.6638933606014893594,213,228.663893360601489359743,510.9406870636355569454,213,228.6638933606014893594,213,228.663893360601489359743,510.9406870636355569454,213,228.6638933606014893594,213,228.663893360601489359743,510.940687063635556945743,510.940687063635556945743,510.9406870636355569454,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893594,213,228.663893360601489359313,797.391667159835977826313,797.391667159835977826160,696.205017969880024849517,532.236930422654671768",29
0xcb60691932aa1cf03f0c089e51208fd19c861202,Shiboki_Divi... (Shibok...),2021-10-26 19:12:34,0x4e6f91154f271e1ec020bd95ae2ca1730ab261066c5ce559f086a9a7c1133f8c,"19,017,566.74357074577914581219,109,516.84430091982563216318,847,705.32722568929461453614,519,974.09082744423727756514,519,974.09082744423727756514,519,974.090827444237277565108,348,012.04163200066823022166,975,539.1940987766562332654,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893594,213,228.6638933606014893591,778,185.2194472390705410151,778,185.219447239070541015160,696.2050179698800248492,932,682.675939061709806691",29
0x6657c7ef476927d410e625aeda9a118d2cc488b2,SpaceX (SpaceX),2021-10-26 9:08:14,0x56443863b60ab5bf22a987db32a91e388512c0431ea16fc7070fd0f5a9958050,"1,370.318777436",1
0x22d8d50454203bd5a41b49ef515891f1ad9f3e53,Mars Farms S... (MSEED),2021-10-26 15:47:04,0xeddd416a8e85e13a9b5eb45d2d0f47f149f74e41f0d6e4dc039b5540c483263b,18.91955613379321818140040054.33170473085033970854.331704730850339708,5
0xea88d713af5d742dbcafc4b0360b59a8b3e34d6b,Baby Squid G... (SQUIDS),2021-10-26 15:38:07,0x2eff235c187bc8f372a6d0fdcb1cafde0cea95166ef4394084d3f660dec482fc,"82,037.58003404350,00031,833.5768504717,542,958.573403625",5
0xd7dddba63d89509445da827b9f1025808058ba1d,Las Palmas (LasPal...),2021-10-26 9:08:44,0xb36d51796030b08e916ccc030b0cf95288ad49251eff3eff4a021e0c3d40d44e,"413,521,867.829130411148071289",3
0x2b30c317cedfb554ec525f85e79538d59970beb0,Biswap LPs (BSW-LP),2021-10-26 15:52:01,0xe613a72be049a2dbe678f14a3ecffa5206e5169559821c35110e99bc71841f9c,"4.8437808158760038260000000000000000207.54617299542917802602,127.162118611549566663",21
0xd4d1290c94cf5530cfb6305aa9652be2a24ecb32,Eagle Vision (EVI),2021-10-26 9:08:32,0xcb51b4dc989ceb8a4442e9df4c8f847ea0cf5c47aa2a617a77a2ce06e99b7d04,400,1
0x57c14cac73543233d4d86f30a45aafb3674855cb,Fisher Token (FISHER),2021-10-26 9:08:44,0xafac2f3515ecf4649a3fb73dd6d5bc8d83ed4d2fb6581766430a9b41001a6c22,"5,000,000",1
0x23b891e5c62e0955ae2bd185990103928ab817b3,nUSD (nUSD),2021-10-26 15:55:34,0xf7aee7873faf9dd105087b94afe7843a2fcfc1bdd2a4f601a215125ce3ee6d91,"1,500.92167008632087053189.693343027166519602189.69334302716651960265.58291457107486154265.582914571074861542",5
0xf0b8b631145d393a767b4387d08aa09969b2dfed,USD LP (USD-LP),2021-10-26 15:55:34,0xf7aee7873faf9dd105087b94afe7843a2fcfc1bdd2a4f601a215125ce3ee6d91,"1,498.036548622361469311189.482212265456168368189.48221226545616836865.50991742536185459465.509917425361854594",5
0x6fd6fa2fdc32d7432cbf05ffaf2fecb74c4cc66b,bbqBananaBnb (bbqBan...),2021-10-26 9:08:53,0x95cd33f8f2b3ec35e1acf7b899f5388e0b9fe27185d445ebdbfffe8a185f319c,0,2
0x2cd9fbfc1906c8d89dabc8f813adf399233934c2,Top-BTC (T-BTC),2021-10-26 9:09:05,0x18f3030401d4ab8e47cfa383f6deeb079485ee31842ffe8bdcebe86e2653b2f5,20,1
0xf54d438b63c1680b62418339ec2a4c6e4af6c73a,ACryptoS DSG... (acsDsg...),2021-10-26 9:09:05,0x32344186380d752809d834aeac562e44d04b4fcf1d0e3b56e4a2188df40ef657,"4,101.597237219281951713",1
0xebb02733e131415e2578b6342c20bad4b68be221,EarthCash (ECASH),2021-10-26 9:09:05,0x59f7cb57a4c9dcc2ec5785f643cd8ed2bc58e17e0ef67a7692aae1373da73f86,"289,460.219902275",1
0xf34c187be220690fa194f99d09ca18712f4bce06,UNIDOT (UT),2021-10-26 9:09:05,0xaaa6cf3d5de87cbfb9bb62f306dbdd929ffd9f7c9fcd62305e4c49359888877a,149,1
